COD_CURSO,NOME_CURSO,ANO_EVASAO,PERIODO_EVASAO,FORMA_EVASAO,NATURALIDADE,QTDE
32 B,Química - Bacharelado,2021,1º Semestre,Formado,Colatina,2
32 B,Química - Bacharelado,2021,1º Semestre,Formado,Itamaraju,1
32 B,Química - Bacharelado,2021,1º Semestre,Formado,Manhuacu,1
32 B,Química - Bacharelado,2021,1º Semestre,Formado,Vila Velha,1
32 B,Química - Bacharelado,2021,1º Semestre,Formado,Vitoria,2
32 B,Química - Bacharelado,2021,2º Semestre,Desistência,Cariacica,1
32 B,Química - Bacharelado,2021,2º Semestre,Desistência,Guaratinga,1
32 B,Química - Bacharelado,2021,2º Semestre,Desistência,Rio De Janeiro,1
32 B,Química - Bacharelado,2021,2º Semestre,Desistência,Sao Goncalo,1
32 B,Química - Bacharelado,2021,2º Semestre,Desistência,Sao Luis,1
32 B,Química - Bacharelado,2021,2º Semestre,Desistência,Serra,1
32 B,Química - Bacharelado,2021,2º Semestre,Desistência,Vila Velha,1
32 B,Química - Bacharelado,2021,2º Semestre,Desistência,Vitoria,1
32 B,Química - Bacharelado,2021,2º Semestre,Desligamento,Coronel Fabriciano,1
32 B,Química - Bacharelado,2021,2º Semestre,Desligamento,Sao Mateus,1
32 B,Química - Bacharelado,2021,2º Semestre,Desligamento,Serra,1
32 B,Química - Bacharelado,2021,2º Semestre,Desligamento,Vila Velha,1
32 B,Química - Bacharelado,2021,2º Semestre,Formado,Vitoria,2
32 B,Química - Bacharelado,2021,NA,Outros,Afonso Claudio,2
32 B,Química - Bacharelado,2021,NA,Outros,Aimores,1
32 B,Química - Bacharelado,2021,NA,Outros,Baixo Guandu,2
32 B,Química - Bacharelado,2021,NA,Outros,Belford Roxo,1
32 B,Química - Bacharelado,2021,NA,Outros,Brasilia,1
32 B,Química - Bacharelado,2021,NA,Outros,Cachoeiro De Itapemirim,4
32 B,Química - Bacharelado,2021,NA,Outros,Campos Dos Goytacazes,3
32 B,Química - Bacharelado,2021,NA,Outros,Cariacica,7
32 B,Química - Bacharelado,2021,NA,Outros,Colatina,3
32 B,Química - Bacharelado,2021,NA,Outros,Contagem,1
32 B,Química - Bacharelado,2021,NA,Outros,Curitiba,1
32 B,Química - Bacharelado,2021,NA,Outros,Espera Feliz,1
32 B,Química - Bacharelado,2021,NA,Outros,Eunapolis,1
32 B,Química - Bacharelado,2021,NA,Outros,Goianesia Do Para,1
32 B,Química - Bacharelado,2021,NA,Outros,Goiania,1
32 B,Química - Bacharelado,2021,NA,Outros,Guarapari,1
32 B,Química - Bacharelado,2021,NA,Outros,Ibatiba,1
32 B,Química - Bacharelado,2021,NA,Outros,Ibiracu,1
32 B,Química - Bacharelado,2021,NA,Outros,Ipatinga,1
32 B,Química - Bacharelado,2021,NA,Outros,Italia,1
32 B,Química - Bacharelado,2021,NA,Outros,Itamaraju,1
32 B,Química - Bacharelado,2021,NA,Outros,Joao Neiva,1
32 B,Química - Bacharelado,2021,NA,Outros,Linhares,2
32 B,Química - Bacharelado,2021,NA,Outros,Manhuacu,1
32 B,Química - Bacharelado,2021,NA,Outros,Muqui,1
32 B,Química - Bacharelado,2021,NA,Outros,Nova Venecia,1
32 B,Química - Bacharelado,2021,NA,Outros,Nova Iguacu,1
32 B,Química - Bacharelado,2021,NA,Outros,Pedro Canario,1
32 B,Química - Bacharelado,2021,NA,Outros,Piedade,1
32 B,Química - Bacharelado,2021,NA,Outros,Pinheiros,1
32 B,Química - Bacharelado,2021,NA,Outros,Recife,1
32 B,Química - Bacharelado,2021,NA,Outros,Rio De Janeiro,1
32 B,Química - Bacharelado,2021,NA,Outros,Santa Teresa,1
32 B,Química - Bacharelado,2021,NA,Outros,Sao Paulo,2
32 B,Química - Bacharelado,2021,NA,Outros,Sao Paulo,1
32 B,Química - Bacharelado,2021,NA,Outros,Serra,9
32 B,Química - Bacharelado,2021,NA,Outros,Teixeira De Freitas,1
32 B,Química - Bacharelado,2021,NA,Outros,Vitoria,13
32 B,Química - Bacharelado,2021,NA,Outros,Viana,1
32 B,Química - Bacharelado,2021,NA,Outros,Vila Velha,16
32 B,Química - Bacharelado,2021,NA,Outros,Vitoria,39
32 B,Química - Bacharelado,2021,NA,Outros,Volta Redonda,1
32 L,Química - Licenciatura,2021,1º Semestre,Outros,Sao Domingos Do Capim,1
32 L,Química - Licenciatura,2021,1º Semestre,Outros,Vila Velha,1
32 L,Química - Licenciatura,2021,1º Semestre,Desistência,Cariacica,1
32 L,Química - Licenciatura,2021,1º Semestre,Desistência,Vila Velha,1
32 L,Química - Licenciatura,2021,1º Semestre,Desistência,Vitoria,1
32 L,Química - Licenciatura,2021,1º Semestre,Formado,Aimores,1
32 L,Química - Licenciatura,2021,1º Semestre,Formado,Santa Leopoldina,1
32 L,Química - Licenciatura,2021,1º Semestre,Formado,Vitoria,1
32 L,Química - Licenciatura,2021,2º Semestre,Desistência,Vitoria,1
32 L,Química - Licenciatura,2021,2º Semestre,Desligamento,Goiania,1
32 L,Química - Licenciatura,2021,2º Semestre,Formado,Vila Velha,3
32 L,Química - Licenciatura,2021,NA,Outros,Aracruz,1
32 L,Química - Licenciatura,2021,NA,Outros,Cachoeiro De Itapemirim,1
32 L,Química - Licenciatura,2021,NA,Outros,Caratinga,1
32 L,Química - Licenciatura,2021,NA,Outros,Cariacica,5
32 L,Química - Licenciatura,2021,NA,Outros,Colatina,2
32 L,Química - Licenciatura,2021,NA,Outros,Ecoporanga,1
32 L,Química - Licenciatura,2021,NA,Outros,Fundao,1
32 L,Química - Licenciatura,2021,NA,Outros,Governador Valadares,1
32 L,Química - Licenciatura,2021,NA,Outros,Guarapari,1
32 L,Química - Licenciatura,2021,NA,Outros,Itaguacu,1
32 L,Química - Licenciatura,2021,NA,Outros,Iuna,1
32 L,Química - Licenciatura,2021,NA,Outros,Londrina,1
32 L,Química - Licenciatura,2021,NA,Outros,Nova Iguacu,1
32 L,Química - Licenciatura,2021,NA,Outros,Rio De Janeiro,2
32 L,Química - Licenciatura,2021,NA,Outros,Sao Paulo,1
32 L,Química - Licenciatura,2021,NA,Outros,Sao Mateus,1
32 L,Química - Licenciatura,2021,NA,Outros,Serra,1
32 L,Química - Licenciatura,2021,NA,Outros,Sinop,1
32 L,Química - Licenciatura,2021,NA,Outros,Vargem Alta,1
32 L,Química - Licenciatura,2021,NA,Outros,Vitoria,6
32 L,Química - Licenciatura,2021,NA,Outros,Vila Velha,14
32 L,Química - Licenciatura,2021,NA,Outros,Vitoria,10
10,Física,2022,NA,Desistência,Espirito Santo,1
10,Física,2022,NA,Desistência,Governador Valadares,1
10,Física,2022,NA,Desistência,Nanuque,1
10,Física,2022,NA,Desistência,Vitoria,5
10,Física,2022,NA,Desistência,NA,10
10,Física,2022,NA,Formado,NA,1
10,Física,2022,NA,Outros,Vitoria,1
10,Física,2022,NA,Formado,Aracaju,1
10,Física,2022,NA,Formado,Itabira,1
10 B,Física - Bacharelado,2022,1º Semestre,Desistência,Afonso Claudio,1
10 B,Física - Bacharelado,2022,1º Semestre,Desistência,Anchieta,1
10 B,Física - Bacharelado,2022,1º Semestre,Desistência,Belo Horizonte,1
10 B,Física - Bacharelado,2022,1º Semestre,Desistência,Cabo Frio,1
10 B,Física - Bacharelado,2022,1º Semestre,Desistência,Campos Dos Goytacazes,2
10 B,Física - Bacharelado,2022,1º Semestre,Desistência,Cariacica,3
10 B,Física - Bacharelado,2022,1º Semestre,Desistência,Guarapari,1
10 B,Física - Bacharelado,2022,1º Semestre,Desistência,Jales,1
10 B,Física - Bacharelado,2022,1º Semestre,Desistência,Pinheiros,1
10 B,Física - Bacharelado,2022,1º Semestre,Desistência,Serra,2
10 B,Física - Bacharelado,2022,1º Semestre,Desistência,Teresopolis,1
10 B,Física - Bacharelado,2022,1º Semestre,Desistência,Venda Nova Do Imigrante,1
10 B,Física - Bacharelado,2022,1º Semestre,Desistência,Vila Velha,1
10 B,Física - Bacharelado,2022,1º Semestre,Desistência,Vitoria,3
10 B,Física - Bacharelado,2022,1º Semestre,Desligamento,Belo Horizonte,1
10 B,Física - Bacharelado,2022,1º Semestre,Desligamento,Cariacica,1
10 B,Física - Bacharelado,2022,1º Semestre,Desligamento,Iuna,1
10 B,Física - Bacharelado,2022,1º Semestre,Desligamento,Linhares,1
10 B,Física - Bacharelado,2022,1º Semestre,Desligamento,Macae,1
10 B,Física - Bacharelado,2022,1º Semestre,Desligamento,Rio De Janeiro,1
10 B,Física - Bacharelado,2022,1º Semestre,Desligamento,Santos,1
10 B,Física - Bacharelado,2022,1º Semestre,Desligamento,Serra,1
10 B,Física - Bacharelado,2022,1º Semestre,Desligamento,Vila Velha,6
10 B,Física - Bacharelado,2022,1º Semestre,Desligamento,Vitoria,6
10 B,Física - Bacharelado,2022,1º Semestre,Formado,Anchieta,1
10 B,Física - Bacharelado,2022,1º Semestre,Formado,Aracaju,1
10 B,Física - Bacharelado,2022,1º Semestre,Formado,Barueri,1
10 B,Física - Bacharelado,2022,1º Semestre,Formado,Cariacica,1
10 B,Física - Bacharelado,2022,1º Semestre,Formado,Colatina,2
10 B,Física - Bacharelado,2022,1º Semestre,Formado,Joao Neiva,1
10 B,Física - Bacharelado,2022,1º Semestre,Formado,Rio De Janeiro,1
10 B,Física - Bacharelado,2022,1º Semestre,Formado,Vila Velha,2
10 B,Física - Bacharelado,2022,1º Semestre,Formado,Vitoria,1
10 B,Física - Bacharelado,2022,1º Semestre,Outros,Vitoria,1
10 B,Física - Bacharelado,2022,2º Semestre,Desistência,Angra Dos Reis,1
10 B,Física - Bacharelado,2022,2º Semestre,Desistência,Jaguaquara,1
10 B,Física - Bacharelado,2022,2º Semestre,Desistência,Sao Gabriel Da Palha,1
10 B,Física - Bacharelado,2022,2º Semestre,Desistência,Timoteo,1
10 B,Física - Bacharelado,2022,2º Semestre,Desistência,Venda Nova Do Imigrante,1
10 B,Física - Bacharelado,2022,2º Semestre,Desistência,Vila Velha,1
10 B,Física - Bacharelado,2022,2º Semestre,Desistência,Vitoria,2
10 B,Física - Bacharelado,2022,2º Semestre,Formado,Vila Velha,1
10 B,Física - Bacharelado,2022,2º Semestre,Formado,Vitoria,2
10 B,Física - Bacharelado,2022,NA,Outros,Abaiara,1
10 B,Física - Bacharelado,2022,NA,Outros,Afonso Claudio,1
10 B,Física - Bacharelado,2022,NA,Outros,Aimores,1
10 B,Física - Bacharelado,2022,NA,Outros,Alegre,1
10 B,Física - Bacharelado,2022,NA,Outros,Anchieta,3
10 B,Física - Bacharelado,2022,NA,Outros,Barra De Sao Francisco,1
10 B,Física - Bacharelado,2022,NA,Outros,Belo Horizonte,1
10 B,Física - Bacharelado,2022,NA,Outros,Brasilia,3
10 B,Física - Bacharelado,2022,NA,Outros,Cachoeiro De Itapemirim,2
10 B,Física - Bacharelado,2022,NA,Outros,Cacoal,2
10 B,Física - Bacharelado,2022,NA,Outros,Campos Dos Goytacazes,3
10 B,Física - Bacharelado,2022,NA,Outros,Caravelas,1
10 B,Física - Bacharelado,2022,NA,Outros,Cariacica,9
10 B,Física - Bacharelado,2022,NA,Outros,Castelo,1
10 B,Física - Bacharelado,2022,NA,Outros,Conceicao Do Castelo,1
10 B,Física - Bacharelado,2022,NA,Outros,Curitiba,1
10 B,Física - Bacharelado,2022,NA,Outros,Domingos Martins,1
10 B,Física - Bacharelado,2022,NA,Outros,Duque De Caxias,1
10 B,Física - Bacharelado,2022,NA,Outros,Fortaleza,1
10 B,Física - Bacharelado,2022,NA,Outros,Governador Valadares,1
10 B,Física - Bacharelado,2022,NA,Outros,Guarapari,2
10 B,Física - Bacharelado,2022,NA,Outros,Ipora,1
10 B,Física - Bacharelado,2022,NA,Outros,Itabuna,1
10 B,Física - Bacharelado,2022,NA,Outros,Itapemirim,1
10 B,Física - Bacharelado,2022,NA,Outros,Jundiai,1
10 B,Física - Bacharelado,2022,NA,Outros,Linhares,3
10 B,Física - Bacharelado,2022,NA,Outros,Marataizes,1
10 B,Física - Bacharelado,2022,NA,Outros,Marechal Floriano,1
10 B,Física - Bacharelado,2022,NA,Outros,Montanha,1
10 B,Física - Bacharelado,2022,NA,Outros,Outros,1
10 B,Física - Bacharelado,2022,NA,Outros,Piuma,1
10 B,Física - Bacharelado,2022,NA,Outros,Ponte Nova,1
10 B,Física - Bacharelado,2022,NA,Outros,Porto Seguro,1
10 B,Física - Bacharelado,2022,NA,Outros,Rio De Janeiro,3
10 B,Física - Bacharelado,2022,NA,Outros,Rio Novo Do Sul,1
10 B,Física - Bacharelado,2022,NA,Outros,Rondonopolis,1
10 B,Física - Bacharelado,2022,NA,Outros,Santa Leopoldina,1
10 B,Física - Bacharelado,2022,NA,Outros,Santa Maria De Jetiba,1
10 B,Física - Bacharelado,2022,NA,Outros,Sao Gabriel Da Palha,1
10 B,Física - Bacharelado,2022,NA,Outros,Sao Paulo,2
10 B,Física - Bacharelado,2022,NA,Outros,Sao Mateus,1
10 B,Física - Bacharelado,2022,NA,Outros,Serra,15
10 B,Física - Bacharelado,2022,NA,Outros,Teixeira De Freitas,1
10 B,Física - Bacharelado,2022,NA,Outros,Vicosa,1
10 B,Física - Bacharelado,2022,NA,Outros,Vitoria,11
10 B,Física - Bacharelado,2022,NA,Outros,Viana,1
10 B,Física - Bacharelado,2022,NA,Outros,Vila Velha,21
10 B,Física - Bacharelado,2022,NA,Outros,Vitoria,35
10 B,Física - Bacharelado,2022,NA,Outros,Volta Redonda,1
10 L,Física - Licenciatura,2022,1º Semestre,Desistência,Afonso Claudio,1
10 L,Física - Licenciatura,2022,1º Semestre,Desistência,Eunapolis,1
10 L,Física - Licenciatura,2022,1º Semestre,Desistência,Guarapari,1
10 L,Física - Licenciatura,2022,1º Semestre,Desistência,Pelotas,1
10 L,Física - Licenciatura,2022,1º Semestre,Desistência,Serra,3
10 L,Física - Licenciatura,2022,1º Semestre,Desistência,Venda Nova Do Imigrante,1
10 L,Física - Licenciatura,2022,1º Semestre,Desistência,Vila Velha,3
10 L,Física - Licenciatura,2022,1º Semestre,Desistência,Vitoria,1
10 L,Física - Licenciatura,2022,1º Semestre,Desligamento,Belo Jardim,1
10 L,Física - Licenciatura,2022,1º Semestre,Desligamento,Cariacica,2
10 L,Física - Licenciatura,2022,1º Semestre,Desligamento,Coronel Fabriciano,1
10 L,Física - Licenciatura,2022,1º Semestre,Desligamento,Domingos Martins,1
10 L,Física - Licenciatura,2022,1º Semestre,Desligamento,Fundao,1
10 L,Física - Licenciatura,2022,1º Semestre,Desligamento,Getulio Vargas,1
10 L,Física - Licenciatura,2022,1º Semestre,Desligamento,Goiania,1
10 L,Física - Licenciatura,2022,1º Semestre,Desligamento,Pedro Canario,1
10 L,Física - Licenciatura,2022,1º Semestre,Desligamento,Rio De Janeiro,1
10 L,Física - Licenciatura,2022,1º Semestre,Desligamento,Rolim De Moura,1
10 L,Física - Licenciatura,2022,1º Semestre,Desligamento,Salvador,1
10 L,Física - Licenciatura,2022,1º Semestre,Desligamento,Sao Goncalo,1
10 L,Física - Licenciatura,2022,1º Semestre,Desligamento,Sao Luis,1
10 L,Física - Licenciatura,2022,1º Semestre,Desligamento,Sao Mateus,1
10 L,Física - Licenciatura,2022,1º Semestre,Desligamento,Serra,1
10 L,Física - Licenciatura,2022,1º Semestre,Desligamento,Vila Velha,5
10 L,Física - Licenciatura,2022,1º Semestre,Desligamento,Vitoria,3
10 L,Física - Licenciatura,2022,1º Semestre,Formado,Petropolis,1
10 L,Física - Licenciatura,2022,1º Semestre,Formado,Vila Velha,2
10 L,Física - Licenciatura,2022,1º Semestre,Formado,Vitoria,1
10 L,Física - Licenciatura,2022,1º Semestre,Outros,Joao Neiva,1
10 L,Física - Licenciatura,2022,2º Semestre,Desistência,Afonso Claudio,1
10 L,Física - Licenciatura,2022,2º Semestre,Desistência,Brasilia,1
10 L,Física - Licenciatura,2022,2º Semestre,Desistência,Guarapari,1
10 L,Física - Licenciatura,2022,2º Semestre,Desistência,Mantena,1
10 L,Física - Licenciatura,2022,2º Semestre,Desistência,Timoteo,1
10 L,Física - Licenciatura,2022,2º Semestre,Desistência,Vila Velha,2
10 L,Física - Licenciatura,2022,2º Semestre,Formado,Cachoeiro De Itapemirim,1
10 L,Física - Licenciatura,2022,2º Semestre,Formado,Muniz Freire,1
10 L,Física - Licenciatura,2022,2º Semestre,Formado,Teixeira De Freitas,1
10 L,Física - Licenciatura,2022,2º Semestre,Formado,Vila Velha,1
10 L,Física - Licenciatura,2022,2º Semestre,Formado,Vitoria,2
10 L,Física - Licenciatura,2022,NA,Outros,Afonso Claudio,1
10 L,Física - Licenciatura,2022,NA,Outros,Afonso Claudio,1
10 L,Física - Licenciatura,2022,NA,Outros,Aimores,1
10 L,Física - Licenciatura,2022,NA,Outros,Alto Paraguai,1
10 L,Física - Licenciatura,2022,NA,Outros,Anchieta,1
10 L,Física - Licenciatura,2022,NA,Outros,Araruama,1
10 L,Física - Licenciatura,2022,NA,Outros,Barra Mansa,1
10 L,Física - Licenciatura,2022,NA,Outros,Belem,1
10 L,Física - Licenciatura,2022,NA,Outros,Belo Horizonte,1
10 L,Física - Licenciatura,2022,NA,Outros,Bom Jesus Do Norte,1
10 L,Física - Licenciatura,2022,NA,Outros,Cabo Frio,1
10 L,Física - Licenciatura,2022,NA,Outros,Cachoeiro De Itapemirim,2
10 L,Física - Licenciatura,2022,NA,Outros,Caratinga,1
10 L,Física - Licenciatura,2022,NA,Outros,Cariacica,8
10 L,Física - Licenciatura,2022,NA,Outros,Castelo,1
10 L,Física - Licenciatura,2022,NA,Outros,Colatina,3
10 L,Física - Licenciatura,2022,NA,Outros,Domingos Martins,1
10 L,Física - Licenciatura,2022,NA,Outros,Governador Valadares,1
10 L,Física - Licenciatura,2022,NA,Outros,Guarapari,3
10 L,Física - Licenciatura,2022,NA,Outros,Iconha,1
10 L,Física - Licenciatura,2022,NA,Outros,Ipatinga,1
10 L,Física - Licenciatura,2022,NA,Outros,Itapemirim,1
10 L,Física - Licenciatura,2022,NA,Outros,Itarana,1
10 L,Física - Licenciatura,2022,NA,Outros,Joao Pessoa,1
10 L,Física - Licenciatura,2022,NA,Outros,Marechal Floriano,1
10 L,Física - Licenciatura,2022,NA,Outros,Mesquita,1
10 L,Física - Licenciatura,2022,NA,Outros,Mimoso Do Sul,1
10 L,Física - Licenciatura,2022,NA,Outros,Mucuri,1
10 L,Física - Licenciatura,2022,NA,Outros,Mucurici,1
10 L,Física - Licenciatura,2022,NA,Outros,Mutum,1
10 L,Física - Licenciatura,2022,NA,Outros,Nova Venecia,1
10 L,Física - Licenciatura,2022,NA,Outros,Nova Vicosa,1
10 L,Física - Licenciatura,2022,NA,Outros,Osasco,1
10 L,Física - Licenciatura,2022,NA,Outros,Outros,1
10 L,Física - Licenciatura,2022,NA,Outros,Pedro Canario,1
10 L,Física - Licenciatura,2022,NA,Outros,Rio Branco,1
10 L,Física - Licenciatura,2022,NA,Outros,Rio De Janeiro,5
10 L,Física - Licenciatura,2022,NA,Outros,Santa Maria De Jetiba,1
10 L,Física - Licenciatura,2022,NA,Outros,Sao Joao De Meriti,1
10 L,Física - Licenciatura,2022,NA,Outros,Sao Paulo,1
10 L,Física - Licenciatura,2022,NA,Outros,Serra,15
10 L,Física - Licenciatura,2022,NA,Outros,Teofilo Otoni,1
10 L,Física - Licenciatura,2022,NA,Outros,Varginha,1
10 L,Física - Licenciatura,2022,NA,Outros,Venda Nova Do Imigrante,1
10 L,Física - Licenciatura,2022,NA,Outros,Vitoria,11
10 L,Física - Licenciatura,2022,NA,Outros,Vila Velha,15
10 L,Física - Licenciatura,2022,NA,Outros,Vilhena,1
10 L,Física - Licenciatura,2022,NA,Outros,Vitoria,24
12,Matemática,2022,1º Semestre,Desistência,Linhares,1
12,Matemática,2022,1º Semestre,Desligamento,Afonso Claudio,1
12,Matemática,2022,1º Semestre,Desligamento,Aracruz,1
12,Matemática,2022,1º Semestre,Desligamento,Belmonte,1
12,Matemática,2022,1º Semestre,Desligamento,Belo Horizonte,1
12,Matemática,2022,1º Semestre,Desligamento,Fundao,1
12,Matemática,2022,1º Semestre,Desligamento,Ibatiba,1
12,Matemática,2022,1º Semestre,Desligamento,Sao Mateus,1
12,Matemática,2022,1º Semestre,Desligamento,Vila Velha,2
12,Matemática,2022,1º Semestre,Desligamento,Vitoria,1
12,Matemática,2022,1º Semestre,Desligamento,NA,1
12,Matemática,2022,NA,Desistência,Vitoria,6
12,Matemática,2022,NA,Desistência,NA,6
12,Matemática,2022,NA,Formado,Cachoeiro De Itapemirim,1
12,Matemática,2022,NA,Formado,Mantena,1
12,Matemática,2022,NA,Outros,Carazinho,1
12,Matemática,2022,NA,Outros,NA,1
12 B,Matemática - Bacharelado,2022,1º Semestre,Desistência,Afonso Claudio,1
12 B,Matemática - Bacharelado,2022,1º Semestre,Desistência,Belo Horizonte,1
12 B,Matemática - Bacharelado,2022,1º Semestre,Desistência,Cariacica,1
12 B,Matemática - Bacharelado,2022,1º Semestre,Desistência,Linhares,1
12 B,Matemática - Bacharelado,2022,1º Semestre,Desistência,Nova Friburgo,1
12 B,Matemática - Bacharelado,2022,1º Semestre,Desistência,Pau Brasil,1
12 B,Matemática - Bacharelado,2022,1º Semestre,Desistência,Rio De Janeiro,1
12 B,Matemática - Bacharelado,2022,1º Semestre,Desistência,Sao Bernardo Do Campo,1
12 B,Matemática - Bacharelado,2022,1º Semestre,Desistência,Serra,1
12 B,Matemática - Bacharelado,2022,1º Semestre,Desistência,Vila Velha,2
12 B,Matemática - Bacharelado,2022,1º Semestre,Desistência,Vitoria,2
12 B,Matemática - Bacharelado,2022,1º Semestre,Desligamento,Domingos Martins,1
12 B,Matemática - Bacharelado,2022,1º Semestre,Desligamento,Franco Da Rocha,1
12 B,Matemática - Bacharelado,2022,1º Semestre,Desligamento,Governador Valadares,1
12 B,Matemática - Bacharelado,2022,1º Semestre,Desligamento,Recife,1
12 B,Matemática - Bacharelado,2022,1º Semestre,Formado,Ouro Branco,1
12 B,Matemática - Bacharelado,2022,1º Semestre,Outros,Vitoria,1
12 B,Matemática - Bacharelado,2022,2º Semestre,Desistência,Porto Seguro,1
12 B,Matemática - Bacharelado,2022,2º Semestre,Desistência,Vila Velha,1
12 B,Matemática - Bacharelado,2022,2º Semestre,Desistência,Vitoria,1
12 B,Matemática - Bacharelado,2022,2º Semestre,Formado,Linhares,1
12 B,Matemática - Bacharelado,2022,NA,Outros,Afonso Claudio,1
12 B,Matemática - Bacharelado,2022,NA,Outros,Anchieta,1
12 B,Matemática - Bacharelado,2022,NA,Outros,Aracruz,1
12 B,Matemática - Bacharelado,2022,NA,Outros,Baixo Guandu,1
12 B,Matemática - Bacharelado,2022,NA,Outros,Barra De Sao Francisco,1
12 B,Matemática - Bacharelado,2022,NA,Outros,Cachoeiro De Itapemirim,1
12 B,Matemática - Bacharelado,2022,NA,Outros,Cariacica,3
12 B,Matemática - Bacharelado,2022,NA,Outros,Colatina,2
12 B,Matemática - Bacharelado,2022,NA,Outros,Coronel Fabriciano,1
12 B,Matemática - Bacharelado,2022,NA,Outros,Governador Valadares,1
